#@RPOL@[ANGLE=] 2 OPTIONS:cols=9
# Note: first line starting with "#@RPOL@" is required for automatic 
# 1-D/2-D interpolation and table format switching (default is 1-D).
# The string in brackets identifies how the row with angle values, y,
# (in degrees) has to start, wavelengths being the leading x column.
# The 'cols=9' option (instead of the correct and automatically determined)
# 'cols=8' keeps older (pre 2020-01-16) sim_telarray versions from 
# falling into a rpolator bug.
#
# Angle-dependent plexiglass window transmission for the SCT camera,
# based on measurements by Oscar Romero and contributed by Olivier Hervet, 2020-01-10.
# Conversion to an equidistantly spaced 2-D table by Konrad Bernloehr
# (converting 0 deg from 2 nm spacing to 5 nm spacing and adding 30 deg and 50 deg
# columns from initial 2-D table at non-equidistant angle values 0,10,20,40,60,70 deg.)
#
# The following line is interpreted by rpolator (for ndim=2, see first line):
ANGLE=    0             10             20           30           40           50           60             70
#
900	0.902222       0.895335       0.902473     0.919023     0.935574     0.908122     0.88067        0.757079
905	0.90752        0.892728       0.89424      0.911971     0.929701     0.892762     0.855823       0.739896
910	0.915636       0.899184       0.898123     0.915676     0.933229     0.900586     0.867943       0.755134
915	0.922449       0.890628       0.914941     0.930621     0.946301     0.904074     0.861848       0.748404
920	0.942658       0.902476       0.935231     0.94644      0.957648     0.93107      0.904492       0.769974
925	0.95487        0.916025       0.937354     0.95003      0.962707     0.939319     0.915932       0.783777
930	0.971821       0.929371       0.95514      0.96305      0.970959     0.94772      0.924481       0.789749
935	0.957655       0.92927        0.935868     0.954867     0.973866     0.954123     0.93438        0.795409
940	0.959829       0.916904       0.949681     0.961902     0.974124     0.946639     0.919154       0.785176
945	0.955657       0.912759       0.913689     0.943099     0.972508     0.929613     0.886718       0.770559
950	0.952993       0.914138       0.937931     0.950069     0.962207     0.928256     0.894305       0.77398
955	0.946079       0.921587       0.947383     0.954632     0.961882     0.947671     0.933461       0.786623
960	0.959146       0.931234       0.91777      0.941015     0.96426      0.921898     0.879535       0.808862
965	0.972649       0.907977       0.904107     0.928995     0.953884     0.910758     0.867632       0.776378
970	0.969774       0.913356       0.929261     0.94839      0.967519     0.932422     0.897325       0.770536
975	0.947121       0.912826       0.93979      0.948594     0.957397     0.929216     0.901035       0.782621
980	0.910623       0.909157       0.902934     0.929221     0.955508     0.917056     0.878604       0.765763
985	0.979895       0.902817       0.895939     0.918982     0.942024     0.897655     0.853287       0.760149
990	0.932351       0.905825       0.907883     0.931064     0.954244     0.919717     0.88519        0.759336
995	0.913968       0.899007       0.930661     0.932614     0.934568     0.923386     0.912204       0.771365
1000	0.953255       0.890129       0.877013     0.906151     0.93529      0.89371      0.852131       0.765857
